account_code,account_name,category,business_unit,geography,product_line,period,value,currency
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-01,1353870.2,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,41963917.74,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,18504497.82,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,8872442.49,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,22633906.28,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,9327694.43,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,5527944.07,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,7378784.45,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,4843888.86,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,3986282.08,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,1881456.98,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-02,1488044.82,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,48502811.14,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,22536138.55,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,8971453.22,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,24661646.8,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,11407345.69,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,6018008.5,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,8523263.51,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,5536090.43,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,3452974.84,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,2490680.77,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-03,1714005.66,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,36118824.17,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,16512153.28,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,6593603.64,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,21185515.98,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,8093810.74,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,3857230.59,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,2823511.42,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,4106876.99,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,3025417.72,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,1627130.49,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-04,1175119.28,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,39017905.01,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,18872339.48,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,10869549.38,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,19383915.04,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,8858689.65,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,5198896.49,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,6919391.26,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,4628012.71,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,3182850.19,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,1710032.19,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-05,1363928.02,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,37690068.18,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,19459255.1,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,8490189.37,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,19942735.29,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,8339099.8,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,2565051.75,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,6949044.44,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,4848532.11,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,3523093.04,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,1846041.97,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-06,1352212.68,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,37234625.36,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,16206977.08,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,6929910.95,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,21142030.53,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,13700717.55,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,4690631.65,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,6938752.94,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,4393622.47,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,2820072.08,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,1915376.98,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-07,1217557.07,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,40116297.75,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,18713543.97,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,7100308.31,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,21711446.92,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,8602014.62,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,5383591.1,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,3454781.41,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,4625972.7,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,3034621.21,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,1687630.02,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-08,1243408.48,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,48104655.79,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,23066176.01,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,10539344.77,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,25973216.34,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,10764935.92,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,6256954.5,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,9177225.87,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,5467278.23,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,3824965.14,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,2547730.15,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-09,1629795.35,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,50473702.61,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,22253091.55,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,10077987.97,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,28432459.29,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,12491697.78,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,6004361.78,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,9572536.66,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,5753610.77,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,3968016.87,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,2629169.97,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-10,1626410.05,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,51258818.42,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,22771803.3,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,9817890.89,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,28260073.15,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,12161388.42,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,7464202.87,INR
IQS-OPEX-001,Industrial Quality Solutions - Sales & Marketing,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,9676879.01,INR
IQS-OPEX-002,Industrial Quality Solutions - Applications Engineering & R&D,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,5817834.96,INR
IQS-OPEX-003,Industrial Quality Solutions - G&A,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,4227316.06,INR
IQS-OPEX-004,Industrial Quality Solutions - Facilities & Rent,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,2675348.13,INR
IQS-OPEX-005,Industrial Quality Solutions - IT & Software,OpEx,Carl Zeiss India,India,Industrial Quality Solutions,2025-11,1719808.24,INR
IQS-REV-001,Industrial Quality Solutions - Equipment & Product Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,54532787.01,INR
IQS-REV-002,Industrial Quality Solutions - Service & AMC Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,24298462.3,INR
IQS-REV-003,Industrial Quality Solutions - Training & Applications Revenue,Revenue,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,9823817.38,INR
IQS-COGS-001,Industrial Quality Solutions - Imported Components & Materials,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,25698142.43,INR
IQS-COGS-002,Industrial Quality Solutions - Installation & Service Labor,COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,12422089.2,INR
IQS-COGS-003,"Industrial Quality Solutions - Freight, Customs & Logistics",COGS,Carl Zeiss India,India,Industrial Quality Solutions,2025-12,6867024.13,INR
